Id,Weekly_Sales
1_21_2013-01-11,7298.898899999997
1_21_2013-01-18,7319.875499999997
1_21_2013-01-25,7189.032600000002
1_21_2013-02-01,8052.650599999999
1_21_2013-02-08,8252.648800000003
1_21_2013-02-15,7730.016400000002
1_21_2013-02-22,7709.839200000004
1_21_2013-03-01,8064.457399999997
1_21_2013-03-08,7752.0073
1_21_2013-03-15,7708.679400000001
1_21_2013-03-22,7985.044400000001
1_21_2013-03-29,7938.664600000001
1_21_2013-04-05,7958.460599999999
1_21_2013-04-12,7512.493600000004
1_21_2013-04-19,7599.8152
1_21_2013-04-26,7674.617600000001
1_21_2013-05-03,8492.177699999997
1_21_2013-05-10,8502.048799999997
1_21_2013-05-17,8356.794999999998
1_21_2013-05-24,8465.544499999998
1_21_2013-05-31,8168.3369
1_21_2013-06-07,8471.3614
1_21_2013-06-14,8417.824800000004
1_21_2013-06-21,8219.440800000002
1_21_2013-06-28,8004.886600000002
1_21_2013-07-05,8594.294699999995
1_21_2013-07-12,8395.142300000001
1_21_2013-07-19,8357.527100000003
1_21_2013-07-26,8009.233900000003
1_22_2012-11-02,9926.668900000004
1_22_2012-11-09,9248.768300000007
1_22_2012-11-16,10272.620600000002
1_22_2012-11-23,24083.200699999976
1_22_2012-11-30,13111.6184
1_22_2012-12-07,12494.560199999993
1_22_2012-12-14,14664.329899999997
1_22_2012-12-21,16446.65810000001
1_22_2012-12-28,12249.719100000002
1_22_2013-01-04,9729.488699999998
1_22_2013-01-11,9448.869099999994
1_22_2013-01-18,8697.436800000001
1_22_2013-01-25,7626.753600000001
1_22_2013-02-01,11143.95039999999
1_22_2013-02-08,12581.426700000002
1_22_2013-02-15,11234.371099999991
1_22_2013-02-22,10489.441099999998
1_22_2013-03-01,10909.600100000005
1_22_2013-03-08,10540.673200000003
1_22_2013-03-15,10381.8111
1_22_2013-03-22,8893.849099999998
1_22_2013-03-29,9705.2238
1_22_2013-04-05,9807.6275
1_22_2013-04-12,8251.127700000003
1_22_2013-04-19,7324.727100000001
1_22_2013-04-26,7784.498400000003
1_22_2013-05-03,14987.223299999996
1_22_2013-05-10,14601.955399999993
1_22_2013-05-17,14190.302299999988
1_22_2013-05-24,14158.09989999999
1_22_2013-05-31,14490.391799999998
1_22_2013-06-07,14551.337599999993
1_22_2013-06-14,14119.103099999997
1_22_2013-06-21,14714.094499999996
1_22_2013-06-28,14513.866899999988
1_22_2013-07-05,14130.504799999993
1_22_2013-07-12,14534.389099999995
1_22_2013-07-19,15305.68289999999
1_22_2013-07-26,15012.880599999991
1_23_2012-11-02,24528.440300000013
1_23_2012-11-09,23846.185300000016
1_23_2012-11-16,23428.43470000002
1_23_2012-11-23,32622.321600000025
1_23_2012-11-30,25997.82870000002
1_23_2012-12-07,35728.379099999984
1_23_2012-12-14,36371.3668
1_23_2012-12-21,53621.28770000001
1_23_2012-12-28,26943.199000000004
1_23_2013-01-04,19417.127999999993
1_23_2013-01-11,18244.66649999999
1_23_2013-01-18,18680.102899999994
1_23_2013-01-25,17214.65459999999
1_23_2013-02-01,21625.647599999997
1_23_2013-02-08,23023.61879999999
1_23_2013-02-15,22793.2613
1_23_2013-02-22,22460.257499999996
1_23_2013-03-01,23059.602100000007
1_23_2013-03-08,22546.53700000001
1_23_2013-03-15,21142.709700000003
1_23_2013-03-22,21761.2773
1_23_2013-03-29,21884.371100000004
1_23_2013-04-05,23080.92329999999
1_23_2013-04-12,22634.8168
1_23_2013-04-19,22520.918100000006
1_23_2013-04-26,21202.362999999998
1_23_2013-05-03,43310.219299999975
1_23_2013-05-10,43450.53399999998
1_23_2013-05-17,43818.1576
1_23_2013-05-24,44545.09139999999
1_23_2013-05-31,44682.385399999985
1_23_2013-06-07,44937.53089999999
1_23_2013-06-14,46865.298899999994
1_23_2013-06-21,47663.31379999998
1_23_2013-06-28,47178.061099999984
1_23_2013-07-05,45369.54529999999
1_23_2013-07-12,46494.90509999999
1_23_2013-07-19,46233.11620000001
1_23_2013-07-26,46244.25989999999
1_24_2012-11-02,7970.853499999995
1_24_2012-11-09,7575.3305999999975
1_24_2012-11-16,7475.539999999996
1_24_2012-11-23,11874.293299999996
1_24_2012-11-30,8051.460499999995
1_24_2012-12-07,11923.837999999989
1_24_2012-12-14,12246.319499999989
1_24_2012-12-21,14082.82419999999
1_24_2012-12-28,5682.254799999996
1_24_2013-01-04,4643.2553
1_24_2013-01-11,4462.959400000001
1_24_2013-01-18,4457.805
1_24_2013-01-25,4477.1621
1_24_2013-02-01,6362.221800000003
1_24_2013-02-08,7459.6551999999965
1_24_2013-02-15,6676.115900000001
1_24_2013-02-22,6394.7135000000035
1_24_2013-03-01,6877.369599999997
1_24_2013-03-08,7082.106899999996
1_24_2013-03-15,6265.786799999999
1_24_2013-03-22,6300.3891
1_24_2013-03-29,6355.6152
1_24_2013-04-05,6860.866000000002
1_24_2013-04-12,6681.297099999996
1_24_2013-04-19,6343.856399999997
1_24_2013-04-26,6385.874699999998
1_24_2013-05-03,9845.453300000005
1_24_2013-05-10,10080.132500000012
1_24_2013-05-17,10176.057
1_24_2013-05-24,10441.821900000003
1_24_2013-05-31,10466.261000000002
1_24_2013-06-07,10307.162300000004
1_24_2013-06-14,9937.945200000006
1_24_2013-06-21,10504.2203
1_24_2013-06-28,10659.804100000007
1_24_2013-07-05,10739.588899999999
1_24_2013-07-12,11643.2761
1_24_2013-07-19,11681.071300000001
1_24_2013-07-26,12173.874499999994
1_25_2012-11-02,11274.0606
1_25_2012-11-09,10703.405
1_25_2012-11-16,11074.153899999998
1_25_2012-11-23,12673.30039999999
1_25_2012-11-30,11984.668700000002
1_25_2012-12-07,12638.057399999998
1_25_2012-12-14,13215.5956
1_25_2012-12-21,15493.148800000003
1_25_2012-12-28,10447.636400000007
1_25_2013-01-04,7637.723599999995
1_25_2013-01-11,7723.486899999997
1_25_2013-01-18,7542.149800000002
1_25_2013-01-25,7728.490200000005
1_25_2013-02-01,10812.818399999998
1_25_2013-02-08,10501.875600000001
1_25_2013-02-15,10918.191600000002
1_25_2013-02-22,11101.158999999996
1_25_2013-03-01,12042.7069
1_25_2013-03-08,12003.3818
1_25_2013-03-15,11718.009100000001
1_25_2013-03-22,12442.619400000003
1_25_2013-03-29,12437.89
1_25_2013-04-05,12638.926399999995
1_25_2013-04-12,11726.921400000003
1_25_2013-04-19,11533.213900000004
1_25_2013-04-26,11776.119900000005
1_25_2013-05-03,15594.142300000005
1_25_2013-05-10,15456.064500000002
1_25_2013-05-17,15292.8798
1_25_2013-05-24,15545.166000000001
1_25_2013-05-31,15280.808900000004
1_25_2013-06-07,15870.761000000004
1_25_2013-06-14,15740.440799999998
1_25_2013-06-21,15210.761099999998
1_25_2013-06-28,15040.0341
1_25_2013-07-05,15829.289099999996
1_25_2013-07-12,15648.569999999996
1_25_2013-07-19,15568.727900000005
1_25_2013-07-26,14641.376100000001
1_26_2012-11-02,10358.1404
1_26_2012-11-09,10451.785899999999
1_26_2012-11-16,9977.340200000002
1_26_2012-11-23,11917.449999999997
1_26_2012-11-30,10643.086000000001
1_26_2012-12-07,11487.5099
1_26_2012-12-14,12184.606800000001
1_26_2012-12-21,13167.407200000001
1_26_2012-12-28,7124.464899999999
1_26_2013-01-04,5672.2252
1_26_2013-01-11,5769.496900000001
1_26_2013-01-18,6106.546400000001
1_26_2013-01-25,6129.159500000001
1_26_2013-02-01,8064.821299999998
1_26_2013-02-08,9340.911899999996
1_26_2013-02-15,8782.950099999996
1_26_2013-02-22,8996.233499999997
1_26_2013-03-01,8737.8434
1_26_2013-03-08,8480.9162
1_26_2013-03-15,8274.885499999997
1_26_2013-03-22,8400.587399999997
1_26_2013-03-29,8413.209299999995
1_26_2013-04-05,8781.092499999997
1_26_2013-04-12,8334.209300000002
1_26_2013-04-19,7318.6394999999975
1_26_2013-04-26,7921.567099999998
1_26_2013-05-03,16859.935699999984
1_26_2013-05-10,17531.111599999986
1_26_2013-05-17,17257.3299
1_26_2013-05-24,16239.493199999999
1_26_2013-05-31,16248.670099999996
1_26_2013-06-07,16131.099799999998
1_26_2013-06-14,15913.4636
1_26_2013-06-21,15629.245699999996
1_26_2013-06-28,15601.2969
1_26_2013-07-05,16022.836599999999
1_26_2013-07-12,15225.316199999994
1_26_2013-07-19,16380.652099999998
1_26_2013-07-26,16256.688699999999
1_27_2012-11-02,2106.9817000000003
1_27_2012-11-09,2013.2314000000003
1_27_2012-11-16,2220.9943000000003
1_27_2012-11-23,2846.2065000000002
1_27_2012-11-30,2325.376500000001
1_27_2012-12-07,3675.663699999999
1_27_2012-12-14,3964.3750000000005
1_27_2012-12-21,4726.524199999997
1_27_2012-12-28,2571.8110999999994
1_27_2013-01-04,1700.5374
1_27_2013-01-11,1611.7512
1_27_2013-01-18,1512.6558000000005
1_27_2013-01-25,1353.6712000000014
1_27_2013-02-01,1865.6344000000006
1_27_2013-02-08,2012.0978000000005
1_27_2013-02-15,2010.4196
1_27_2013-02-22,1910.0215999999998
1_27_2013-03-01,1705.8109999999997
1_27_2013-03-08,1599.1060000000007
1_27_2013-03-15,1506.098300000001
1_27_2013-03-22,1556.6349
1_27_2013-03-29,1630.5901000000001
1_27_2013-04-05,1530.0411000000001
1_27_2013-04-12,1293.5812000000003
1_27_2013-04-19,1311.8974000000003
1_27_2013-04-26,1303.2611000000006
1_27_2013-05-03,1888.8621999999993
1_27_2013-05-10,2035.4830000000002
1_27_2013-05-17,1932.5427
1_27_2013-05-24,1956.4711000000002
1_27_2013-05-31,1992.9877000000008
1_27_2013-06-07,1895.8102999999992
1_27_2013-06-14,1912.108199999999
1_27_2013-06-21,1950.5562999999984
1_27_2013-06-28,2034.8403999999998
1_27_2013-07-05,1997.968399999999
1_27_2013-07-12,1988.544099999999
1_27_2013-07-19,2041.2397
1_27_2013-07-26,2143.824700000002
1_28_2012-11-02,830.3667000000007
1_28_2012-11-09,726.6116000000005
1_28_2012-11-16,817.0628000000003
1_28_2012-11-23,742.8903999999999
1_28_2012-11-30,859.0652000000006
1_28_2012-12-07,941.4809999999999
1_28_2012-12-14,946.0036
1_28_2012-12-21,950.8208
1_28_2012-12-28,734.7505000000008
1_28_2013-01-04,702.9723000000002
1_28_2013-01-11,678.7463000000005
1_28_2013-01-18,697.1262000000003
1_28_2013-01-25,674.8070000000001
1_28_2013-02-01,690.5311999999999
1_28_2013-02-08,735.5387
1_28_2013-02-15,705.2868000000002
1_28_2013-02-22,705.4242000000002
1_28_2013-03-01,668.4168000000002
1_28_2013-03-08,693.1906
1_28_2013-03-15,638.0763000000002
1_28_2013-03-22,618.0909
1_28_2013-03-29,689.2604000000003
1_28_2013-04-05,673.5652000000002
1_28_2013-04-12,594.9515000000002
1_28_2013-04-19,576.4250999999998
1_28_2013-04-26,630.4301000000002
1_28_2013-05-03,796.5586000000002
1_28_2013-05-10,933.2524000000005
1_28_2013-05-17,755.1590000000002
1_28_2013-05-24,651.6204000000004
1_28_2013-05-31,666.8839000000003
1_28_2013-06-07,644.3956000000003
1_28_2013-06-14,634.0674000000002
1_28_2013-06-21,665.3252000000003
1_28_2013-06-28,694.2161000000004
1_28_2013-07-05,629.5274000000002
1_28_2013-07-12,617.6556000000002
1_28_2013-07-19,650.5087000000002
1_28_2013-07-26,673.4422000000004
1_29_2012-11-02,5123.116799999997
1_29_2012-11-09,4831.077199999999
1_29_2012-11-16,5292.7965
1_29_2012-11-23,6723.068900000001
1_29_2012-11-30,5911.9785
1_29_2012-12-07,7757.258400000001
1_29_2012-12-14,8619.618900000001
1_29_2012-12-21,12042.578400000004
1_29_2012-12-28,7813.047399999994
1_29_2013-01-04,4759.691699999999
1_29_2013-01-11,4576.224099999998
1_29_2013-01-18,4482.942699999999
1_29_2013-01-25,4264.419800000001
1_29_2013-02-01,5276.860499999999
1_29_2013-02-08,6378.174899999995
1_29_2013-02-15,6255.266199999996
1_29_2013-02-22,5678.703400000002
1_29_2013-03-01,5020.613600000001
1_29_2013-03-08,4839.123500000001
1_29_2013-03-15,4672.490999999998
1_29_2013-03-22,4534.224300000002
1_29_2013-03-29,4710.3124
1_29_2013-04-05,5135.7182
1_29_2013-04-12,4590.937799999998
1_29_2013-04-19,4510.8437
1_29_2013-04-26,4688.9381
1_29_2013-05-03,8562.060200000002
1_29_2013-05-10,8545.367700000004
1_29_2013-05-17,8583.901500000002
1_29_2013-05-24,9062.8537
1_29_2013-05-31,8947.911999999995
1_29_2013-06-07,8804.131500000003
1_29_2013-06-14,9011.855700000004
1_29_2013-06-21,9000.7067
1_29_2013-06-28,8833.181399999996
1_29_2013-07-05,9196.9302
1_29_2013-07-12,9170.6872
1_29_2013-07-19,9046.7085
1_29_2013-07-26,9200.425199999996
1_30_2012-11-02,2866.2070999999996
1_30_2012-11-09,2783.0417999999995
1_30_2012-11-16,2723.3922000000002
1_30_2012-11-23,3206.9404999999992
1_30_2012-11-30,2751.123199999999
1_30_2012-12-07,2887.4796000000006
1_30_2012-12-14,2981.4640999999992
1_30_2012-12-21,3001.255700000001
1_30_2012-12-28,2951.8275
1_30_2013-01-04,3050.322899999999
1_30_2013-01-11,3000.0191999999993
1_30_2013-01-18,3098.3802999999984
1_30_2013-01-25,3158.2324
1_30_2013-02-01,3572.8640999999993
1_30_2013-02-08,3718.197499999999
1_30_2013-02-15,3634.357899999999
1_30_2013-02-22,3537.628799999999
1_30_2013-03-01,3738.091399999998
1_30_2013-03-08,3645.2744999999977
1_30_2013-03-15,3417.936199999998
1_30_2013-03-22,3301.0357999999983
1_30_2013-03-29,3400.499199999999
1_30_2013-04-05,3676.5034999999993
1_30_2013-04-12,3518.1174999999976
1_30_2013-04-19,3475.4626999999973
1_30_2013-04-26,3501.2222999999985
1_30_2013-05-03,7064.596499999999
1_30_2013-05-10,7309.785000000001
1_30_2013-05-17,7131.0769000000055
1_30_2013-05-24,7396.665100000008
1_30_2013-05-31,7128.265700000002
1_30_2013-06-07,7297.7901999999995
1_30_2013-06-14,7287.501300000003
1_30_2013-06-21,7286.676300000004
1_30_2013-06-28,7114.164300000004
1_30_2013-07-05,7407.897200000001
1_30_2013-07-12,7389.828200000002
1_30_2013-07-19,7350.694100000004
1_30_2013-07-26,7124.108200000001
1_31_2012-11-02,2434.957400000001
1_31_2012-11-09,2398.6798000000013
1_31_2012-11-16,2361.5139000000017
1_31_2012-11-23,2718.8206000000023
1_31_2012-11-30,2540.0361000000016
1_31_2012-12-07,4242.980299999999
1_31_2012-12-14,4430.530199999999
1_31_2012-12-21,5583.481699999998
1_31_2012-12-28,2642.111499999999
1_31_2013-01-04,2460.5554
1_31_2013-01-11,2187.6593
1_31_2013-01-18,2385.4912000000004
1_31_2013-01-25,2098.4549000000006
1_31_2013-02-01,2276.5625999999993
1_31_2013-02-08,2339.9590000000007
1_31_2013-02-15,2439.5806000000007
1_31_2013-02-22,2298.3017999999997
1_31_2013-03-01,2430.2803999999987
1_31_2013-03-08,2280.3178
1_31_2013-03-15,2263.3642
1_31_2013-03-22,2031.1464999999998
1_31_2013-03-29,2089.6668000000004
1_31_2013-04-05,2105.4357999999997
1_31_2013-04-12,2086.193400000001
1_31_2013-04-19,1990.6917000000012
1_31_2013-04-26,1946.1918000000007
1_31_2013-05-03,2638.814499999999
1_31_2013-05-10,2634.8772000000004
1_31_2013-05-17,2630.7089
1_31_2013-05-24,2841.5959999999995
1_31_2013-05-31,2903.46
1_31_2013-06-07,2879.3587000000007
1_31_2013-06-14,2870.558900000001
1_31_2013-06-21,3199.397300000001
1_31_2013-06-28,3308.4594000000006
1_31_2013-07-05,3614.1207999999997
1_31_2013-07-12,4543.745000000002
1_31_2013-07-19,6132.798800000002
1_31_2013-07-26,7170.508099999995
1_32_2012-11-02,7889.452800000002
1_32_2012-11-09,7204.408899999997
1_32_2012-11-16,7723.305499999997
1_32_2012-11-23,12901.500700000006
1_32_2012-11-30,10697.307400000002
1_32_2012-12-07,13563.396799999997
1_32_2012-12-14,16508.808500000006
1_32_2012-12-21,31915.50889999998
1_32_2012-12-28,16873.139399999996
1_32_2013-01-04,7109.729399999999
1_32_2013-01-11,7292.026799999998
1_32_2013-01-18,7362.151600000003
1_32_2013-01-25,6616.762500000007
1_32_2013-02-01,9182.47939999999
1_32_2013-02-08,11742.6177
1_32_2013-02-15,13031.304299999996
1_32_2013-02-22,10833.476299999997
1_32_2013-03-01,8603.012000000002
1_32_2013-03-08,8471.5407
1_32_2013-03-15,7832.193200000001
1_32_2013-03-22,8040.273700000003
1_32_2013-03-29,8286.710800000003
1_32_2013-04-05,8750.892399999997
1_32_2013-04-12,7822.088100000001
1_32_2013-04-19,7844.3239
1_32_2013-04-26,8145.441700000001
1_32_2013-05-03,17228.22670000001
1_32_2013-05-10,16822.2007
1_32_2013-05-17,16472.9169
1_32_2013-05-24,14506.70870000001
1_32_2013-05-31,13163.955300000009
1_32_2013-06-07,13265.771799999999
1_32_2013-06-14,14281.941700000007
1_32_2013-06-21,13470.735900000003
1_32_2013-06-28,13463.004600000002
1_32_2013-07-05,13885.9792
1_32_2013-07-12,13478.088800000001
1_32_2013-07-19,12432.861900000002
1_32_2013-07-26,13268.683600000004
1_33_2012-11-02,6982.845600000004
1_33_2012-11-09,6736.875699999999
1_33_2012-11-16,6650.334899999996
1_33_2012-11-23,10961.984899999992
1_33_2012-11-30,6995.035999999997
1_33_2012-12-07,11741.563300000002
1_33_2012-12-14,12298.4897
1_33_2012-12-21,14477.746099999995
1_33_2012-12-28,5554.3562
1_33_2013-01-04,3645.834
1_33_2013-01-11,3529.004800000001
1_33_2013-01-18,3405.153000000001
1_33_2013-01-25,3315.215599999998
1_33_2013-02-01,5581.5076
1_33_2013-02-08,6570.494799999999
1_33_2013-02-15,5696.047300000002
1_33_2013-02-22,5553.167800000003
1_33_2013-03-01,6203.607199999999
1_33_2013-03-08,5903.081699999997
1_33_2013-03-15,5924.000599999996
1_33_2013-03-22,5627.1903999999995
1_33_2013-03-29,5492.4022
1_33_2013-04-05,5968.680600000001
1_33_2013-04-12,5715.700199999997
1_33_2013-04-19,5320.913899999999
1_33_2013-04-26,5277.100399999999
1_33_2013-05-03,11271.449600000004
1_33_2013-05-10,11188.433700000005
1_33_2013-05-17,11097.8475
1_33_2013-05-24,12234.616999999997
1_33_2013-05-31,11788.654300000002
1_33_2013-06-07,11666.848999999998
1_33_2013-06-14,12022.121699999996
1_33_2013-06-21,12115.278299999998
1_33_2013-06-28,12494.588799999996
1_33_2013-07-05,13209.936899999999
1_33_2013-07-12,13712.172500000002
1_33_2013-07-19,14083.014599999993
1_33_2013-07-26,13933.3857
1_34_2012-11-02,12032.032800000008
1_34_2012-11-09,11945.724000000004
1_34_2012-11-16,12052.220999999998
1_34_2012-11-23,14555.56850000001
1_34_2012-11-30,13063.601999999999
1_34_2012-12-07,14259.988300000005
1_34_2012-12-14,14535.6852
1_34_2012-12-21,14841.404600000002
1_34_2012-12-28,11780.087599999997
1_34_2013-01-04,10694.5077
1_34_2013-01-11,10642.112799999995
1_34_2013-01-18,10189.092500000004
1_34_2013-01-25,10030.410100000006
1_34_2013-02-01,14203.820900000008
1_34_2013-02-08,13851.536500000004
1_34_2013-02-15,13465.770600000005
1_34_2013-02-22,13715.855800000008
1_34_2013-03-01,14220.247800000005
1_34_2013-03-08,14154.865300000005
1_34_2013-03-15,13966.967000000002
1_34_2013-03-22,14209.347500000007
1_34_2013-03-29,14168.3804
1_34_2013-04-05,14935.177400000002
1_34_2013-04-12,14267.245199999998
1_34_2013-04-19,14375.733299999998
1_34_2013-04-26,13862.6677
1_34_2013-05-03,22793.454100000003
1_34_2013-05-10,22812.84020000001
1_34_2013-05-17,23067.649000000012
1_34_2013-05-24,24169.912499999988
1_34_2013-05-31,23400.841200000003
1_34_2013-06-07,23121.883999999995
1_34_2013-06-14,23326.729399999997
1_34_2013-06-21,23566.367399999992
1_34_2013-06-28,23421.491299999998
1_34_2013-07-05,23648.6974
1_34_2013-07-12,23658.0363
1_34_2013-07-19,23060.1056
1_34_2013-07-26,22602.189399999996
1_35_2012-11-02,2388.2493000000004
1_35_2012-11-09,2443.340700000001
1_35_2012-11-16,2639.139600000001
1_35_2012-11-23,2618.1017000000006
1_35_2012-11-30,2943.3596000000002
1_35_2012-12-07,2889.4819000000007
1_35_2012-12-14,2930.856499999999
1_35_2012-12-21,3052.407399999999
1_35_2012-12-28,2450.053900000001
1_35_2013-01-04,2207.4507000000003
1_35_2013-01-11,2239.2876000000015
1_35_2013-01-18,2149.059
1_35_2013-01-25,2085.078700000001
1_35_2013-02-01,2776.6169000000004
1_35_2013-02-08,3103.2184
1_35_2013-02-15,2821.1201000000005
1_35_2013-02-22,2796.6699
1_35_2013-03-01,2619.550800000001
1_35_2013-03-08,2663.8435000000004
1_35_2013-03-15,2761.1362
1_35_2013-03-22,2900.2296
1_35_2013-03-29,2767.0557999999996
1_35_2013-04-05,2920.6935000000003
1_35_2013-04-12,2862.5743999999995
1_35_2013-04-19,2893.0661999999984
1_35_2013-04-26,2804.265
1_35_2013-05-03,4632.804000000003
1_35_2013-05-10,4450.2101
1_35_2013-05-17,4398.120100000002
1_35_2013-05-24,5248.572300000004
1_35_2013-05-31,4883.430300000002
1_35_2013-06-07,4611.139300000003
1_35_2013-06-14,4643.055400000001
1_35_2013-06-21,4649.297700000002
1_35_2013-06-28,4310.3624
1_35_2013-07-05,4551.417200000002
1_35_2013-07-12,4115.3159000000005
1_35_2013-07-19,4123.724800000002
1_35_2013-07-26,3983.655600000003
1_36_2012-11-02,1744.2292000000007
1_36_2012-11-09,1625.3261000000005
1_36_2012-11-16,1555.7567
1_36_2012-11-23,2271.543400000001
1_36_2012-11-30,1913.3564000000001
1_36_2012-12-07,2585.0566000000013
1_36_2012-12-14,2650.9555000000005
1_36_2012-12-21,3553.1213999999977
1_36_2012-12-28,2133.4486
1_36_2013-01-04,1108.8802000000005
1_36_2013-01-11,973.2738000000004
1_36_2013-01-18,871.3258000000002
1_36_2013-01-25,718.5354999999997
1_36_2013-02-01,1593.3387000000005
1_36_2013-02-08,1994.5336000000011
1_36_2013-02-15,1861.7580000000003
1_36_2013-02-22,1526.9360000000006
1_36_2013-03-01,1608.2205999999999
1_36_2013-03-08,1505.1809
1_36_2013-03-15,1496.6100000000004
1_36_2013-03-22,1998.7526000000005
1_36_2013-03-29,1618.9076000000005
1_36_2013-04-05,1756.6429
1_36_2013-04-12,1530.0849000000003
1_36_2013-04-19,1810.0562
1_36_2013-04-26,1421.2683
1_36_2013-05-03,3676.0526999999997
1_36_2013-05-10,3400.5797000000002
1_36_2013-05-17,3971.8478999999993
1_36_2013-05-24,5972.2522
1_36_2013-05-31,4927.5278
1_36_2013-06-07,7311.345899999998
1_36_2013-06-14,7147.775299999999
1_36_2013-06-21,6841.9032
1_36_2013-06-28,6061.2872
1_36_2013-07-05,5825.668100000001
1_36_2013-07-12,5197.3376
1_36_2013-07-19,4275.8137000000015
1_36_2013-07-26,2409.9716
1_37_2012-11-02,2818.8726
1_37_2012-11-09,2786.8080000000023
1_37_2012-11-16,2813.091400000001
1_37_2012-11-23,2829.851600000001
1_37_2012-11-30,2678.6283000000003
1_37_2012-12-07,2754.2978999999987
1_37_2012-12-14,2648.0794
1_37_2012-12-21,2742.296800000001
